low_price,id,high_price,volume,unix_time,qav,date_time_utc,num_trades,taker_base_vol,open_price,taker_quote_vol,close_price,ao,kama,ppo,pvo,roc,rsi,stochrsi,stoch,tsi,uo,wri,accdist,cmf,emv,fi,mfi,nvi,obv,smaemv,vpt,vwap,atr,ulcer,bbh,bbl,bbhi,bbli,bbmavg,bb_pb,bb_wb,dchb,dclb,dcmb,dcpb,dcwb,kchb,kclb,kchbi,kclbi,kcmb,kcpb,kcwb,adx,adx_neg,adx_pos,aroon_up,aroon_down,cci,dpo,kst,kst_sig,ema,ichimoku_a,ichimoku_b,ichimoku_base_line,ichimoku_conversion_line,macd,macd_diff,macd_signal,mi,sma,wma,stc,trix,vi_pos,vi_neg,natural_gas_price,soybean_price,us_2_year_treasury_price,cotton_price,oats_price,usbond_price,gold_price,coffee_price,spy500_price,sugar_price,dow_jones_price,cocoa_price,nasdaq_price,rice_price,russell_2000_price,corn_price,us_10_year_treasury_price,silver_price,wheat_price,us_5_year_treasury_price
2072.72,edbd17ed-a887-4c36-93e3-8e9e5e2e6ec5,2141.54,319880.4393,1681603200,673034613.415835,2023-04-16T00:00:00+00:00,529231,162518.1328,2090.61,341954921.313032,2118.67,212.28817647058804,1844.9949083516115,4.126542528052579,-5.022652664161477,35.414616063096815,59.06072314740756,0.8837484695330428,97.04197115695533,9.006740184042911,57.055109688229,-2.9580288430446737,4889606.737390907,0.1381129598721458,6645225.805778128,26652596.527642123,66.79257760702026,905.969740952195,12130468.8536,204442.41166651767,33168.59413273948,1783.525114670458,169.14210961647476,17.026543799885772,2162.540432344603,1460.9815676553972,0.0,0.0,1811.761,0.9374672111597684,38.72248407429046,2141.54,1368.39,1931.77,0.9454879153358443,22.16213103834079,1879.3690000000001,1737.134,1.0,0.0,1808.2514999999999,2.682434000070304,7.865885912440838,11.866196876711868,29.22972105983665,46.59783872572266,100.0,56.00000000000001,156.04633354033848,-385.3209999999999,100.03333626742507,49.336892561981095,1883.3892396145163,1853.56,1754.9650000000001,1754.9650000000001,1952.155,74.63885389310894,27.558707402972196,47.08014649013675,24.505381223214695,1833.9075,1946.2104444444444,97.38702565697182,0.3703948659942255,0.8888054875513881,0.8116964601906168,,,,,,,,,,,,,,,,,,,,
2056.25,4b3a5949-55c4-47aa-bbf2-b5f5ea0e9cf7,2120.51,426972.7071,1681689600,889433328.786508,2023-04-17T00:00:00+00:00,674817,206218.4799,2118.66,429616895.547511,2074.0,245.30461764705888,1858.694058825687,4.611438176066052,-6.2344856295503135,45.39693222287652,57.57343840259664,0.8074786325759185,91.26430834896203,10.045103264825821,58.39811964967856,-8.735691651037959,4698512.19870127,0.10002473500245135,-282190.16812186997,20120386.905670818,65.6387137296629,905.969740952195,11703496.146499999,614396.4761995708,48780.866660930915,1807.400981702129,161.65053035815512,15.81587054986975,2194.2484944589155,1469.3005055410845,0.0,0.0,1831.7745,0.8341281080889446,39.576268198832935,2141.54,1368.39,1952.155,0.821685983578425,19.654197785251025,1900.5104999999999,1757.7735,1.0,0.0,1829.1420000000003,2.215448692350269,7.803494753277756,12.568801688259114,29.12752336221547,45.2748124998709,96.0,52.0,124.26404143100591,-181.81449999999995,108.80290689551926,58.25432745001629,1912.7139719815139,1853.56,1754.9650000000001,1754.9650000000001,1952.155,84.31546668391456,29.788256155022253,54.52721052889231,24.483520167308725,1887.8708333333334,1978.8391111111112,98.69351282848591,0.43099600797956805,0.9062868278197934,0.7728112095763929,2.2750000953674316,1517.0,102.97265625,83.30000305175781,342.0,129.75,1994.199951171875,201.0,4176.75,24.440000534057617,34129.0,3003.0,13186.5,1733.0,1814.199951171875,676.5,114.359375,25.05299949645996,889.75,109.1015625
2051.0,fb7d765a-c65a-4854-b91d-59f946e4589c,2125.0,414244.6135,1681776000,867291463.569828,2023-04-18T00:00:00+00:00,636801,205943.0188,2073.99,431182409.022914,2103.5,141.2636176470587,1764.5082668595137,3.272704500270074,-2.497130811175821,22.637329322186073,63.837996764747714,1.0,96.99972090427016,8.221779584882764,67.5353783790139,-3.0002790957298355,4464196.805650658,0.11964708612535306,3486575.2092634025,27785468.691396363,44.22498218902149,1082.003693936923,9819733.850099996,334642.5826056066,73677.09094045998,1708.7154774261815,139.87564487747653,11.653896172741986,2001.3477191262602,1410.95728087374,1.0,0.0,1706.1525000000001,1.1730249581549752,34.60361475615574,2125.0,1408.0,1766.7,0.9699972090427016,41.133531290126854,1778.875833333333,1630.8628333333334,1.0,0.0,1704.8693333333333,3.193213884366019,8.681779718015518,11.678787884279254,25.179901595084313,45.655227051339146,100.0,36.0,234.09385722969947,115.36749999999984,46.13846207792854,8.094086150220983,1793.354901340078,1766.6,1693.15,1766.5,1766.7,56.83128649140508,39.28535657915021,17.54592991225487,24.35597719357019,1745.5083333333332,1830.6957777777777,93.70931651796755,0.11753695331476122,0.8769586608167999,0.7858161063625625,2.365999937057495,1519.25,102.94921875,84.55000305175781,347.5,130.03125,2007.4000244140625,205.25,4180.0,24.540000915527344,34124.0,3054.0,13193.0,1734.0,1806.0,677.5,114.484375,25.24799919128418,881.25,109.1640625
1923.03,567b7316-ae9a-4b56-9329-ffdf59cfcf0c,2104.6,775389.0602,1681862400,1547934187.85902,2023-04-19T00:00:00+00:00,1116849,381226.9641,2103.51,760478525.516055,1933.73,162.35282352941158,1861.5098478499108,3.5148451712147253,-3.1733665295414313,6.805817145445207,52.65351047082863,0.2038641250854687,45.13557039892284,7.63313498074734,49.02878272155335,-54.864429601077155,4417907.447411139,0.011715928535916778,1230309.8263392278,10013977.07091649,70.24799042081202,807.6060638704132,11122109.5771,441574.2874192062,29515.51702794741,1935.041434291012,159.99690174821086,10.151180622710937,2218.7427506987415,1482.5052493012583,0.0,0.0,1850.6239999999998,0.6128793355978922,39.78320293033502,2141.54,1368.39,1956.62,0.4381083711875406,18.92021169109879,1927.1463333333334,1774.9043333333334,1.0,0.0,1851.025333333333,1.043244746303035,8.224738865450428,12.540752106232718,29.556632780212983,43.60496073903358,80.0,36.0,64.79127995484293,19.746000000000095,138.70808805713463,101.63420741785583,1917.2689479983665,1855.7925,1754.9650000000001,1754.9650000000001,1956.62,65.10084126238871,2.9568591528916457,62.14398210949707,24.784951735991996,1943.8675,1951.9526666666668,95.7396191943925,0.5101630541621522,0.9039418440056625,0.7720160264868885,2.2219998836517334,1506.5,102.80859375,83.23999786376953,347.25,129.71875,1995.199951171875,202.5500030517578,4178.5,24.3700008392334,34033.0,3079.0,13183.0,1712.0,1809.9000244140625,672.25,114.1875,25.365999221801758,861.75,108.9453125
1914.43,b583a2db-c2d5-4bb6-bd85-dc4f49d37cf3,1982.99,625336.2495,1681948800,1218184973.299396,2023-04-20T00:00:00+00:00,869619,307551.8071,1933.74,598986977.594464,1942.98,197.92285294117642,1818.9370914957035,3.6946822325278723,2.5940251104339214,-7.631091038744948,55.39801501078258,0.6165498185449796,75.56715809408576,8.183821648153861,55.95372292046323,-24.432841905914252,4827757.565439295,0.20896756856408075,-1318714.0209117203,24085657.875128273,72.36291699528512,830.8425036816946,12132711.352799999,217426.6614460943,69481.14670580218,1794.5152750087175,154.24138156703586,16.56775779273878,2130.8593487406933,1405.1256512593063,0.0,0.0,1767.9924999999998,0.7411180583281213,41.04846018755097,2128.76,1368.39,1748.5750000000003,0.7556715809408575,42.02399618430937,1833.8461666666667,1693.9321666666667,1.0,0.0,1763.8891666666666,1.7800065278194699,7.932131034310073,11.37264580148128,30.056182241471962,42.25275905396493,52.0,64.0,84.6514015460269,-162.76249999999982,65.64836042438822,36.63590678527679,1848.9929049161426,1809.2275000000002,1748.5750000000003,1748.5750000000003,1869.88,65.8803430106932,29.805781702778212,36.07456130791498,24.639008497923523,1771.96,1907.554222222222,89.5481026278873,0.27752937737249406,0.9365255335731169,0.7407341032512431,2.249000072479248,1497.5,102.9921875,79.23999786376953,342.5,130.3125,2007.5999755859375,195.89999389648438,4152.5,25.25,33909.0,3087.0,13074.25,1678.0,1798.199951171875,663.75,114.65625,25.368000030517578,840.25,109.3125
